corp_code,recddate,filename'
101054,2016-12-23 00:00:00.000,23122016_BSE ANN_Name change_Crompton Greaves.pdf'
101381,2016-12-24 00:00:00.000,24122016_BSE ANN_Bonus_Engineers India.pdf'
555934,2016-12-23 00:00:00.000,23122016_BSE ANN_Capital Raising_Jindal Stainless.pdf'
556117,2016-12-22 00:00:00.000,22122016_BSE ANN_Operational_M And M Fin.pdf'
555968,2016-12-26 00:00:00.000,26122016_BSE ANN_Operational_NTPC LTD.pdf'
103476,2016-12-23 00:00:00.000,23122016_BSE ANN_Operational_ONGC.pdf'
104007,2016-12-23 00:00:00.000,23122016_BSE ANN_Operational_Ratnamani Metals.pdf'
556209,2016-12-22 00:00:00.000,22122016_BSE ANN_Others_Redington.pdf'
556058,2016-12-22 00:00:00.000,22122016_BSE ANN_Others_Suzlon Energy.pdf'
105114,2016-12-23 00:00:00.000,23122016_BSE ANN_Acquisition_Tata Steel.pdf'
105088,2016-12-22 00:00:00.000,22122016_BSE ANN_Merger_Thomas Cook.pdf'
556157,2016-12-22 00:00:00.000,22122016_BSE ANN_Operational_Voltamp Transformers.pdf'
111122,2015-05-20 00:00:00.000,20052015_BSE ANN_Capital raising_Cadila healthcare.pdf'
100565,2016-05-30 00:00:00.000,30052016_BSE ANN_BONUS_BERGER PAINTS.pdf'
100595,2016-06-07 00:00:00.000,07062016_BSE ANN_Operational_Bharat Forge.pdf'
556956,2016-06-12 00:00:00.000,12062016_BSE ANN_Others_Coal India.pdf'
102123,2016-05-18 00:00:00.000,18052016_BSE ANN_Others_Indian Hotels.pdf'
102980,2016-06-13 00:00:00.000,13062016_BSE ANN_Operational_Maruti Suzuki.pdf'
102990,2016-06-13 00:00:00.000,13062016_BSE ANN_Others_Max Financial services.pdf'
555960,2016-06-14 00:00:00.000,14062016_BSE ANN_Acquisition_Minda Industries.pdf'
103381,2016-06-10 00:00:00.000,10062016_BSE ANN_LOAN_Piramal Enterprises.pdf'
104505,2016-06-10 00:00:00.000,10062016_BSE ANN_LOAN_Shriram Transport Finance.pdf'
104764,2016-06-07 00:00:00.000,07062016_BSE ANN_LOAN_State Bank of India.pdf'
105019,2016-06-12 00:00:00.000,12062016_BSE ANN_Acquisition_Tata Power.pdf'
555600,2016-06-10 00:00:00.000,10062016_BSE ANN_Operational_Tata teleservices.pdf'
103055,1999-05-07 00:00:00.000,0705199_BSE ANN_Others_Bosch.pdf'
103055,2003-02-20 00:00:00.000,20022003_BSE ANN_AGM Notice_Bosch.pdf'
100915,2014-07-26 00:00:00.000,Cholamandalam Investment Finance Co_Pref issue_260714.pdf'
101128,2015-12-28 00:00:00.000,28122015_BSEANN_QIP_Deepak Nitrite Ltd.pdf'
100344,2016-01-02 00:00:00.000,02012016_BSE ANN_OPERATIONAL DATA_ASHOK LEYLAND.pdf'
556418,2016-04-01 00:00:00.000,01042016_BSE ANN_OPERATIONAL DATA_BAJAJ AUTO.pdf'
101128,2016-01-01 00:00:00.000,01012016_BSE ANN_CAPITAL RAISING_DEEPAK NITRITE.pdf'
101399,2016-01-01 00:00:00.000,01012016_BSE ANN_OPERATIONAL DATA_ESCORTS.pdf'
101399,2015-12-24 00:00:00.000,24122015_BSE ANN_OTHERS_ESCORTS.pdf'
555956,2016-06-09 00:00:00.000,09062016_BSE ANN_Directors_Ultra tech Cement.pdf'
100344,2016-06-01 00:00:00.000,01062016_BSE ANN_Operational_Ashok Leyland.pdf'
556418,2016-06-02 00:00:00.000,02062016_BSE ANN_Operational_Bajaj Auto.pdf'
100739,2016-05-26 00:00:00.000,26052016_BSE ANN_BONUS_BPCL.pdf'
100818,2016-06-01 00:00:00.000,01062016_BSE ANN_AGM_Castrol.pdf'
556956,2016-06-01 00:00:00.000,01062016_BSE ANN_Operational_Coal India.pdf'
101312,2016-06-01 00:00:00.000,01062016_BSE ANN_Operational_Eicher.pdf'
101399,2016-06-01 00:00:00.000,01062016_BSE ANN_Operational_Escorts.pdf'
105639,2016-06-01 00:00:00.000,01062016_BSE ANN_Operational_Hero Motocorp.pdf'
557694,2016-06-01 00:00:00.000,01062016_BSE ANN_LOAN_Indiabulls Housing.pdf'
103415,2016-06-02 00:00:00.000,02062016_BSE ANN_Operational_NMDC Limited.pdf'
105048,2015-05-04 00:00:00.000,04052015_BSE ANN_Operational_Tata Motors Ltd.pdf'
105048,2016-06-01 00:00:00.000,01062016_BSE ANN_Operational_Tata motors.pdf'
105048,2016-06-02 00:00:00.000,02062016_BSE ANN_Operational_Tata Motors.pdf'
556073,2014-11-20 00:00:00.000,20112014_BSE ANN_Others_AIA Engineering Ltd.pdf'
102902,2016-06-01 00:00:00.000,01062016_BSE ANN_Operational_Mahindra & Mahindra.pdf'
100465,2016-06-04 00:00:00.000,04062016_BSE ANN_Operational_Force Motors.pdf'
101703,2016-05-30 00:00:00.000,30052016_BSE ANN_BONUS_Grindwell Norton.pdf'
557694,2016-06-03 00:00:00.000,03062016_BSE ANN_LOAN_Indiabulls Housing Fin.pdf'
102130,2016-06-06 00:00:00.000,06062016_BSE ANN_Others_Indian Oil Corp.pdf'
101571,2016-01-07 00:00:00.000,07012016_BSE ANN_Open Offer_Alstom T&D India.pdf'
556232,2016-01-19 00:00:00.000,19012016_BSE ANN_MERGER_ASTRAL POLY.pdf'
100480,2015-11-09 00:00:00.000,09112015_BSE ANN_Others_Balkrishna Inds Ltd.pdf'
101857,2016-01-18 00:00:00.000,18012016_BSE ANN_OTHERS_HAVELLS.pdf'
102990,2016-01-19 00:00:00.000,19012016_BSE ANN_DEMERGER_MAX INDIA.pdf'
556406,2016-01-13 00:00:00.000,13012016_BSE ANN_MERGER_TITAGARH WAGONS.pdf'
101571,2016-02-23 00:00:00.000,23022016_BSE ANN_OPEN OFFER_ALSTOM T&D.pdf'
102029,2016-02-20 00:00:00.000,20022016_BSE ANN_CAPITAL RAISING_IDBI BANK.pdf'
555956,2016-02-26 00:00:00.000,26022016_BSE ANN_Acquisition_Ultratech cement.pdf'
108562,2016-02-22 00:00:00.000,22022016_BSE ANN_MERGER_UPL LTD.pdf'
100519,2016-01-13 00:00:00.000,13012016_BSE ANN_OTHERS_BASF INDIA.pdf'
104862,2016-01-29 00:00:00.000,29012016_BSE ANN_Loan_Sundaram Finance Ltd.pdf'
101312,2016-04-01 00:00:00.000,010416_BSE ANN_Operational_Eicher Motor-Vehicle Sales Fig.pdf'
104701,2016-04-01 00:00:00.000,010416_BSE ANN_Operational_SRF to set up a pilot plant for new generation HFO.pdf'
102980,2016-04-01 00:00:00.000,010416_BSE ANN_Operational_Maruti Suzuki-Vehicle Sales Figure.pdf'
107402,2016-04-01 00:00:00.000,010416_BSE ANN_JSW Steel-Achieves Highest Ever Crude steel prdn of 1.27 Mn T in Mar 16.pdf'
107402,2015-03-13 00:00:00.000,13032015_BSE Ann_Operational data_JSW Steel.pdf'
101381,2016-01-27 00:00:00.000,27012016_BSE ANN_OFS_Engineers India.pdf'
556212,2016-01-28 00:00:00.000,28012016_BSE ANN_ACQUISITION_FIRSTSOURCE SOLUTIONS.pdf'
556078,2016-01-12 00:00:00.000,12012016_BSE ANN_MERGER_PVR.pdf'
102893,2016-01-27 00:00:00.000,27012016_BSE ANN_OPERATIONAL DATA_VARDHMAN TEXTLES.pdf'
105628,2016-01-15 00:00:00.000,15012016_BSE ANN_OTHERS_ZEE ENTERTAINMENT.pdf'
105048,2017-06-15 00:00:00.000,15062017_BSE ANN_Others_Tata Motors.pdf'
105048,2017-06-20 00:00:00.000,20062017_BSE ANN_Merger_Tata Motors.pdf'
101571,2015-05-05 00:00:00.000,05052015_BSE ANN_Operational_Alstom T&D.pdf'
104049,2016-07-07 00:00:00.000,07072016_BSE ANN_LOAN_Reliance Ind.pdf'
105048,2016-07-08 00:00:00.000,08072016_BSE ANN_Operational_Tata Motors.pdf'
105589,2016-07-08 00:00:00.000,08072016_BSE ANN_Buy back_Wipro.pdf'
101242,2016-06-28 00:00:00.000,28062016_BSE ANN_Buy back_Dr.Reddys lab.pdf'
102738,2016-06-28 00:00:00.000,28062016_BSE ANN_Others_Larsen & Toubro.pdf'
103381,2016-06-28 00:00:00.000,28062016_BSE ANN_LOAN_Piramal Enterp.pdf'
556956,2016-02-01 00:00:00.000,01022016_BSE ANN_OPERATIONAL DATA_COAL INDIA.pdf'
101312,2016-02-01 00:00:00.000,01022016_BSE ANN_OPERATIONAL DATA_EICHER MOTORS.pdf'
101314,2016-02-08 00:00:00.000,08022016_BSE ANN_OPERATIONAL DATA_EID PARRY.pdf'
101399,2016-02-01 00:00:00.000,01022016_BSE ANN_OPERATIONAL DATA_ESCORTS LTD.pdf'
100465,2016-02-09 00:00:00.000,09022016_BSE ANN_OPERATIONAL DATA_FORCE MOTORS.pdf'
105639,2016-02-01 00:00:00.000,01022016_BSE ANN_OPERATIONAL DATA_HERO MOTOCORP.pdf'
555934,2016-02-02 00:00:00.000,02022016_BSE ANN_CAPITAL RAISING_JINDAL STAINLESS LTD.pdf'
107402,2016-02-09 00:00:00.000,09022016_BSE ANN_OPERATIONAL DATA_JSW STEEL.pdf'
105943,2016-01-16 00:00:00.000,16012016_BSE ANN_OTHERS_LIC HOUSING.pdf'
102902,2016-02-01 00:00:00.000,01022016_BSE ANN_OPERATIONAL DATA_M&M.pdf'
102902,2016-02-01 00:00:00.000,01022016_BSE ANN_OTHERS_M&M.pdf'
102980,2016-02-09 00:00:00.000,09022016_BSE ANN_OPERATIONAL DATA_MARUTI SUZUKI.pdf'
103308,2016-02-04 00:00:00.000,04022016_BSE ANN_OPERATIONAL DATA_NAVA BHARAT VENTURES.pdf'
105048,2016-02-01 00:00:00.000,01022016_BSE ANN_OPERATIONAL DATA_TATA MOTORS.pdf'
105215,2016-02-01 00:00:00.000,01022016_BSE ANN_OPERATIONAL DATA_TVS MOTOR.pdf'
105540,2016-02-02 00:00:00.000,02022016_BSE ANN_SPLIT_WELSPUN INDIA.pdf'
105628,2016-01-15 00:00:00.000,15012016_BSE ANN_Capital Raising_Zee Entertainment.pdf'
556161,2015-05-25 00:00:00.000,25052015_BSE ANN_MERGER_ACTION CONST. EQUIP.pdf'
557691,2016-01-27 00:00:00.000,27012016_BSE ANN_MERGER_ADITYA BIRAL FASHION.pdf'
100538,2016-01-28 00:00:00.000,28012016_BSE ANN_OTHERS_BEL.pdf'
100700,2016-01-25 00:00:00.000,25012016_BSE ANN_MERGER_BLUE STAR LTD.pdf'
102284,2015-08-26 00:00:00.000,26082015_BSE ANN_Capital raising_ITC LTD.pdf'
104764,2017-03-21 00:00:00.000,21032017_BSE ANN_Acquisition_State Bank of India.pdf'
104856,2017-03-17 00:00:00.000,17032017_BSE ANN_Acquisition_Sun Pharma.pdf'
101399,2016-03-01 00:00:00.000,01032016_BSE ANN_OPERATIONAL DATA_ESCORTS.pdf'
104299,2016-02-24 00:00:00.000,24022016_BSE ANN_DEMERGER_JINDAL SAW.pdf'
102902,2016-03-01 00:00:00.000,01032016_BSE ANN_OPERATIONAL DATA_M&M.pdf'
102980,2016-03-01 00:00:00.000,01032016_BSE ANN_OPERATIONAL DATA_MARUTI SUZUKI.pdf'
102980,2016-03-04 00:00:00.000,04032016_BSE ANN_OPERATIONAL DATA_MARUTI SUZUKI.pdf'
555960,2016-03-03 00:00:00.000,03032016_BSE ANN_ACQUISITION_MINDA INDS.pdf'
103692,2016-03-02 00:00:00.000,02032016_BSE ANN_OTHERS_PIDILITE INDS.pdf'
101052,2011-10-18 00:00:00.000,Company_18-10-2011_Crisil-Buy Back.pdf'
556100,2016-06-22 00:00:00.000,22062016_BSE ANN_Operational_KEC International.pdf'
103168,2016-06-22 00:00:00.000,22062016_BSE ANN_Others_Motherson sumi.pdf'
556380,2016-06-22 00:00:00.000,22062016_BSE ANN_Operational_Reliance power.pdf'
556155,2016-06-21 00:00:00.000,21062016_BSE ANN_Acquisition_Tech Mahindra.pdf'
556000,2016-06-23 00:00:00.000,23062016_BSE ANN_Others_Yes bank.pdf'
560106,2016-06-23 00:00:00.000,23062016_BSE ANN_LOAN_Crompton Greaves Consumer.pdf'
557694,2016-06-23 00:00:00.000,23062016_BSE ANN_LOAN_Indiabulls Housing Finance.pdf'
104856,2016-06-23 00:00:00.000,23062016_BSE ANN_BUY BACK_Sun pharma.pdf'
109835,2016-05-25 00:00:00.000,25052016_BSE ANN_Directors_Manappuram Fin.pdf'
100031,2016-06-10 00:00:00.000,10062016_BSE ANN_Directors_Acc.pdf'
100365,2016-06-21 00:00:00.000,21062016_BSE ANN_Operational_Asian Paints.pdf'
101472,2016-09-26 00:00:00.000,26092016_BSE ANN_Operational_Finolex Cables.pdf'
102980,2016-09-23 00:00:00.000,23092016_BSE ANN_Operational_Maruti suzuki.pdf'
106258,2016-04-18 00:00:00.000,18042016_BSE ANN_Acquisition_TTK Prestige.pdf'
555956,2016-04-19 00:00:00.000,19042016_BSE ANN_Operational_Ultratech Cement.pdf'
105589,2016-04-20 00:00:00.000,20042016_BSE ANN_Buy Back_Wipro Ltd.pdf'
100867,2016-03-14 00:00:00.000,14032016_BSE ANN_OTHERS_Chambal Fertilisers And Chem.pdf'
555832,2016-04-01 00:00:00.000,01042016_BSE ANN_Acquisition_Godrej Consumer.pdf'
109527,2016-04-01 00:00:00.000,01042016_BSE ANN_Acquisition_HCL Technologies.pdf'
109527,2016-04-02 00:00:00.000,02042016_BSE ANN_Acquisition_HCL Technologies.pdf'
101905,2016-03-22 00:00:00.000,22032016_BSE ANN_PREF_Himadri Chemicals .pdf'
102212,2016-02-04 00:00:00.000,04022016_BSE ANN_Others_Ingersoll-Rand Ltd.pdf'
102284,2016-04-02 00:00:00.000,02042016_BSE ANN_Operational_ITC LTD.pdf'
102902,2016-04-01 00:00:00.000,01042016_BSE ANN_Operational_Mahindra & Mahindra.pdf'
556951,2016-03-31 00:00:00.000,31032016_BSE ANN_Merger_Prestige Estate Proj.pdf'
556956,2016-04-01 00:00:00.000,01042016_BSE ANN_Operational_Coal India.pdf'
109560,2016-04-01 00:00:00.000,01042016_BSE ANN_Operational_Jindal Steel & Power.pdf'
556418,2016-04-04 00:00:00.000,04042016_BSE ANN_Operational_Bajaj Auto.pdf'
109581,2016-03-16 00:00:00.000,16032016_BSE ANN_Change in ob_Hatsun Agro.pdf'
102029,2017-04-22 00:00:00.000,22042017_BSE ANN_PREF_IDBI Bank.pdf'
102738,2017-04-22 00:00:00.000,22042017_BSE ANN_Demerger_Larsen & Toubro.pdf'
103257,2017-04-24 00:00:00.000,24042017_BSE ANN_OFS_NALCO.pdf'
105200,2017-04-25 00:00:00.000,25042017_BSE ANN_Demerger_Tube Investments.pdf'
556418,2000-09-18 00:00:00.000,18092000_BSE ANN_Buy back_Bajaj Auto.pdf'
100565,2017-03-30 00:00:00.000,30032017_BSE ANN_Operational_Berger Paints India.pdf'
557694,2017-03-30 00:00:00.000,30032017_BSE ANN_LOAN_Indiabulls Housing Finance.pdf'
109560,2017-03-30 00:00:00.000,30032017_BSE ANN_Capital raising_Jindal Steel & Power.pdf'
102652,2017-03-30 00:00:00.000,30032017_BSE ANN_Capital Raising_Kotak Mahindra bank.pdf'
555658,2017-03-30 00:00:00.000,30032017_BSE ANN_Others_Power Grid Corp.pdf'
104505,2017-03-30 00:00:00.000,30032017_BSE ANN_LOAN_Shriram transport Finance.pdf'
104590,2017-03-30 00:00:00.000,30032017_BSE ANN_BUY BACK_SKF India.pdf'
101052,2014-03-19 00:00:00.000,CRISIL_Ltd_AGM 190314.pdf'
105048,2017-03-07 00:00:00.000,07032017_BSE ANN_Operational_Tata motors.pdf'
105048,2017-03-09 00:00:00.000,09032017_BSE ANN_Operational_Tata Motors.pdf'
555938,2016-08-16 00:00:00.000,16082016_BSE ANN_Others_Indraprastha Gas.pdf'
555934,2016-08-12 00:00:00.000,12082016_BSE ANN_Warrants_Jindal Stainless.pdf'
101381,2016-09-06 00:00:00.000,06092016_BSE ANN_Operational_Engineers India.pdf'
101472,2016-09-07 00:00:00.000,07092016_BSE ANN_Operational_Finolex cables.pdf'
101721,2015-08-07 00:00:00.000,07082015_BSE ANN_Merger_Apar Industries.pdf'
100926,2015-09-04 00:00:00.000,04092015_BSE ANN_Acquisition_Cipla.pdf'
104764,2016-10-29 00:00:00.000,29102016_BSE ANN_Pref_State bank of India.pdf'
105004,2016-11-01 00:00:00.000,01112016_BSE ANN_Others_Tata Chemicals.pdf'
105048,2016-11-01 00:00:00.000,01112016_BSE ANN_Operational_Tata Motors.pdf'
105048,2016-11-02 00:00:00.000,02112016_BSE ANN_Operational_Tata Motors.pdf'
105215,2016-11-02 00:00:00.000,02112016_BSE ANN_Operational_TVS Motor Co.pdf'
104341,2016-10-28 00:00:00.000,28102016_BSE ANN_LOAN_Vedanta.pdf'
102026,2016-11-02 00:00:00.000,02112016_BSE ANN_Acquisition_Zensar Technologies.pdf'
100145,2016-10-14 00:00:00.000,14102016_BSE ANN_Others_Alok Industries.pdf'
109505,2013-01-31 00:00:00.000,Axis Bank_QIP_31.01.13.pdf'
103681,2010-05-03 00:00:00.000,Phillips Carbon Black Limited -QIP -  03.05.10.pdf'
555999,2010-07-25 00:00:00.000,Jaiprakash Power Venture-Raising of funds-25.07.2010.pdf'
102652,2010-06-29 00:00:00.000,Kotak Mahindra_29-06-2010_capital raising.pdf'
101242,2015-04-01 00:00:00.000,01042015_BSE Ann_acquisition_Dr Reddys Laboratories.pdf'
556418,2015-04-06 00:00:00.000,06042015_BSE Ann_Operational data_Bajaj auto.pdf'
100465,2015-04-06 00:00:00.000,06042015_BSE Ann_Operational data_Force motors.pdf'
102209,2015-04-24 00:00:00.000,24042015_BSE ANN_Acquisition_Infosys.pdf'
101691,2015-05-02 00:00:00.000,02052015_BSE ANN_Merger_Grasim Ind.pdf'
101312,2015-05-12 00:00:00.000,12052015_BSE ANN_operational_Eicher motors.pdf'
105048,2015-08-14 00:00:00.000,14082015_BSE ANN_Operational_Tata Motors.pdf'
104856,2015-09-01 00:00:00.000,01092015_BSE ANN_Acquisition_Sun Pharmaceutical.pdf'
100465,2015-11-04 00:00:00.000,04112015_BSE ANN_OPERATIONAL DATA_FORCE MOTORS.pdf'
104856,2015-10-31 00:00:00.000,31102015_BSE ANN_AGM_SUN PHARMACEUTICAL.pdf'
105048,2015-11-01 00:00:00.000,01112015_BSE ANN_OPERATIONAL DATA_TATA MOTORS.pdf'
555882,2015-11-17 00:00:00.000,17112015_BSE ANN_DIRECTORS APPOINTMENT_PUNJAB NATIONAL BANK.pdf'
109287,2020-01-20 00:00:00.000,20012020_BSE ANN_Capital Raising_Bank of India.pdf'
100915,2020-01-27 00:00:00.000,27012020_BSE ANN_Capital Raising_QIP_Cholamandalam Inv & Fin.pdf'
100915,2020-01-27 00:00:00.000,27012020_BSE ANN_Pref_Cholamandalam Inv & Fin.pdf'
102256,2020-01-22 00:00:00.000,22012020_BSE ANN_Others_Linde India Ltd.pdf'
556951,2020-01-27 00:00:00.000,27012020_BSE ANN_Pref_Prestige Estates Proj.pdf'
102838,2020-01-27 00:00:00.000,27012020_BSE ANN_Acquisition_Ramco Cement.pdf'
100677,2020-01-28 00:00:00.000,28012020_BSE ANN_Merger_3M India.pdf'
555863,2020-01-28 00:00:00.000,28012020_BSE ANN_Open Offer_Olectra Greentech.pdf'
560831,2020-02-05 00:00:00.000,05022020_BSE ANN_Capital Raising_QIP_Avenue Supermarts.pdf'
556956,2020-02-03 00:00:00.000,03022020_BSE ANN_Operational Data_Coal India.pdf'
556951,2020-01-30 00:00:00.000,30012020_BSE ANN_Capital Raising_QIP_Prestige Estates Projects Ltd.pdf'
100019,2020-02-07 00:00:00.000,07022020_BSE ANN_Demerger_ABB India.pdf'
555946,2020-02-07 00:00:00.000,07022020_BSE ANN_Merger_Biocon.pdf'
555725,2013-11-11 00:00:00.000,ZEN_Technologies_Ltd_buyback 071113.pdf           '
101054,2013-11-13 00:00:00.000,Crompton_Greaves_Ltd1_buy back 111113.pdf         '
101703,2013-11-11 00:00:00.000,Grindwell Norton 08112013.pdf                     '
101716,2013-11-11 00:00:00.000,Ambuja_Cements_Ltd1_3001013.pdf                   '
102140,2013-11-22 00:00:00.000,Gillette_India_Ltd_OFS 211113.pdf                 '
101693,2013-12-02 00:00:00.000,Great_Eastern_Shipping_buyback  281113.pdf        '
101312,2014-03-21 00:00:00.000,Eicher_Motors_Ltd_AGM 210314.pdf'
101347,1995-02-13 00:00:00.000,Elgi Equipments-EGM Notice1995.pdf'
102209,2013-07-08 00:00:00.000,Infosys_Ltd_080713.pdf'
100344,2017-01-02 00:00:00.000,02012017_BSE ANN_Operational_Ashok Leyland.pdf'
556418,2017-01-02 00:00:00.000,02012017_BSE ANN_Operational_Bajaj Auto.pdf'
102256,2015-06-11 00:00:00.000,11062015_BSE ANN_AGM_Linde India.pdf'
556223,2017-01-12 00:00:00.000,12012017_BSE ANN_LOAN_Idea cellular.pdf'
559787,2017-01-16 00:00:00.000,16012017_BSE ANN_Others_IDFC BANK.pdf'
102123,2017-01-17 00:00:00.000,17012017_BSE ANN_LOAN_Indian Hotels.pdf'
555938,2017-01-13 00:00:00.000,13012017_BSE ANN_Directors_Indraprastha Gas.pdf'
555938,2017-01-17 00:00:00.000,17012017_BSE ANN_Others_Indraprastha Gas.pdf'
102209,2017-01-13 00:00:00.000,13012017_BSE ANN_Others_Infosys.pdf'
555934,2017-01-13 00:00:00.000,13012017_ BSE ANN_Capital Raising_Jindal Stainless.pdf'
555934,2017-01-19 00:00:00.000,19012017_BSE ANN_Capital Raising_Jindal Stainless.pdf'
556036,2017-01-20 00:00:00.000,20012017_BSE ANN_Others_JK Cement.pdf'
556293,2017-01-13 00:00:00.000,13012017_BSE ANN_BUY BACK_KPR MILL.pdf'
103168,2017-01-19 00:00:00.000,19012017_BSE ANN_Others_Motherson Sumi.pdf'
103179,2017-01-11 00:00:00.000,11012017_BSE ANN_Operational_MRF LTD.pdf'
557272,2017-01-13 00:00:00.000,13012017_BSE ANN_Acquisition_Multi Commodity Exchange.pdf'
104862,2017-01-19 00:00:00.000,19012017_BSE ANN_Merger_Sundaram Finance.pdf'
556058,2017-01-16 00:00:00.000,16012017_BSE ANN_Operational_Suzlon Energy.pdf'
555961,2017-01-12 00:00:00.000,12012017_BSE ANN_Directors_Tata consultancy.pdf'
105024,2017-01-16 00:00:00.000,16012017_BSE ANN_Others_Tata Global Bererages.pdf'
105048,2017-01-10 00:00:00.000,10012017_BSE ANN_Operational_Tata Motors.pdf'
105048,2017-01-17 00:00:00.000,17012017_BSE ANN_Directors_Tata Motors.pdf'
100526,2015-06-12 00:00:00.000,12062015_BSE ANN_Buy back_Bayer Cropscience.pdf'
101967,2015-06-16 00:00:00.000,16062015_BSE ANN_Others_Hind Zinc.pdf'
100628,2015-10-12 00:00:00.000,12102015_BSE ANN_Operational_BHEL.pdf'
107887,2015-10-12 00:00:00.000,12102015_BSE ANN_LOAN_GAIL (INDIA) Ltd.pdf'
106501,2017-06-17 00:00:00.000,17062017_BSE ANN_Directors_Container Corp.pdf'
101381,2017-06-16 00:00:00.000,16062017_BSE ANN_Buy back_Engineers India.pdf'
101381,2017-06-16 00:00:00.000,16062017_BSE ANN_Others_Engineers India.pdf'
101381,2017-06-17 00:00:00.000,17062017_BSE ANN_Buy back_Engineers India.pdf'
101857,2017-06-15 00:00:00.000,15062017_BSE ANN_LOAN_Havells India.pdf'
557694,2017-06-16 00:00:00.000,16062017_BSE ANN_LOAN_Indiabulls Housing Finance.pdf'
102442,2017-06-15 00:00:00.000,15062017_BSE ANN_Merger_Kajaria Ceramics.pdf'
102738,2017-05-30 00:00:00.000,30052017_BSE ANN_Bonus_Larsen & Toubro.pdf'
556117,2017-06-14 00:00:00.000,14062017_BSE ANN_Loan_M AND M Fin. Services.pdf'
556117,2017-06-17 00:00:00.000,17062017_BSE ANN_LOAN_M AND M Fin.pdf'
100746,2017-06-15 00:00:00.000,15062017_BSE ANN_Others_Mphasis.pdf'
103415,2017-06-15 00:00:00.000,15062017_BSE ANN_Operational_NMDC Limited.pdf'
556346,2017-06-14 00:00:00.000,14062017_BSE ANN_BUY BACK_Oil India.pdf'
556346,2017-06-20 00:00:00.000,20062017_BSE ANN_Buy back_Oil India.pdf'
103381,2017-06-15 00:00:00.000,15062017_BSE ANN_LOAN_Piramal Enterprises.pdf'
100271,2020-02-28 00:00:00.000,28022020_BSE ANN_Pref_Apollo Tyres.pdf'
560831,2020-02-13 00:00:00.000,13022020_BSE ANN_OFS_Avenue Supermart.PDF'
106553,2020-02-17 00:00:00.000,17022020_BSE ANN_Others_Bajaj Finance.pdf'
103688,2020-02-13 00:00:00.000,13022020_BSE ANN_Merger_PI Indspdf.pdf'
556209,2020-02-14 00:00:00.000,14022020_BSE ANN_Acquisition_Redington.pdf'
561209,2020-02-26 00:00:00.000,26022020_BSE ANN_OFS_Rites.pdf'
104156,2020-02-17 00:00:00.000,17022020_BSE ANN_Pref_Ruchi Soya Inds.pdf'
105088,2020-02-26 00:00:00.000,26022020_BSE ANN_Buy Back_Thomas Cook.pdf'
556956,2020-03-02 00:00:00.000,02032020_BSE ANN_Operational Data_Coal India.pdf'
556154,2020-03-02 00:00:00.000,02032020_BSE ANN_Others_GMR Infra.pdf'
102212,2020-03-06 00:00:00.000,06032020_BSE ANN_Open Offer_Ingersoll Rand.pdf'
102442,2020-03-02 00:00:00.000,02032020_BSE ANN_Merger_Kajaria Ceramics.pdf'
102980,2020-03-06 00:00:00.000,06032020_BSE ANN_Operational Data_Maruti Suzuki.pdf'
102990,2020-03-09 00:00:00.000,09032020_BSE ANN_Pref_Max Financial Services.pdf'
103415,2020-03-02 00:00:00.000,02032020_BSE ANN_Operational Data_NMDC.pdf'
561209,2020-03-05 00:00:00.000,05032020_BSE ANN_OFS_Rites.pdf'
109509,2020-03-04 00:00:00.000,04032020_BSE ANN_Acquisition_Sonata Software.pdf'
556058,2020-03-02 00:00:00.000,02032020_BSE ANN_Pref_Suzlon Energy.pdf'
100271,2020-04-22 00:00:00.000,22042020_BSE ANN_Pref_Apollo Tyres.pdf'
